"Participant_id","Gender","Women_Protection","Religion_Level","Age","Highest_Edu_Lvl"
66842,0,2,10,62,322
66852,0,2,5,47,610
66911,1,4,6,37,610
66921,1,2,5,59,322
66972,0,2,6,81,322
66973,1,2,7,78,212
66986,0,2,5,64,322
66998,0,2,3,50,423
67026,0,4,2,29,423
67029,1,4,0,56,720
67060,1,2,7,81,212
67092,0,2,5,51,322
67095,1,1,8,73,212
67124,0,2,7,53,322
67171,0,2,7,55,322
67181,1,2,4,31,322
67182,1,2,7,55,800
67186,1,2,5,79,322
67189,1,3,3,48,322
67204,0,2,5,50,322
67249,1,4,5,19,322
67265,1,1,10,67,610
67270,1,5,9,43,322
67274,1,3,10,59,322
67380,1,1,3,33,322
67384,1,3,1,62,212
67395,0,2,2,43,322
67418,1,1,10,76,212
67443,0,2,4,86,322
67486,1,4,0,83,423
67523,0,2,1,59,322
67535,1,2,7,43,620
67538,1,2,5,43,322
67540,1,3,5,32,710
67547,1,3,8,52,322
67569,1,1,10,72,720
67579,1,3,0,28,322
67594,0,3,7,38,520
67596,0,4,0,20,313
67624,1,1,0,40,322
67637,0,2,0,31,322
67743,1,1,8,74,322
67745,1,4,3,84,322
67770,0,2,5,71,322
67781,0,2,7,78,212
67817,1,1,10,71,322
67830,0,2,0,62,212
67834,0,2,8,58,322
67839,1,2,6,74,322
67864,1,1,3,44,520
67874,1,2,6,71,322
67933,1,2,5,52,322
67940,0,2,4,48,313
67967,1,3,6,45,423
68003,1,1,10,35,322
68009,0,2,0,67,322
68015,0,2,0,55,322
68018,0,2,5,72,322
68038,0,4,1,16,212
68047,1,2,3,78,212
68094,0,2,5,40,423
68096,1,2,10,43,322
68104,0,2,7,68,322
68114,1,2,0,35,322
68123,1,1,9,83,212
68142,1,1,5,78,212
68145,0,2,5,67,322
68152,1,4,0,74,620
68156,1,1,10,83,322
68166,0,3,10,70,322
68172,1,1,5,28,322
68190,1,4,5,48,422
68207,1,2,4,80,313
68223,0,2,0,43,322
68224,0,1,4,47,322
68225,1,2,8,74,212
68226,0,3,4,47,720
68237,0,4,9,62,212
68262,1,2,5,54,322
68306,0,3,1,58,322
68342,1,3,8,63,322
68353,0,2,2,69,322
68366,1,2,2,63,212
68372,1,2,10,36,720
68394,1,2,5,67,322
68401,1,3,3,27,322
68469,0,2,6,57,322
68487,1,2,0,24,423
68551,1,1,5,58,423
68597,1,2,88,61,610
68602,1,3,8,81,322
68615,1,3,6,73,322
68628,0,3,2,70,322
68638,0,2,1,54,322
68651,1,2,6,59,322
68697,0,2,0,26,322
68698,1,5,0,80,322
68701,1,1,5,47,212
68707,1,2,2,63,322
68708,0,1,8,69,610
68717,1,2,0,51,212
68742,1,2,0,24,322
68749,0,2,5,69,800
68765,1,2,6,69,322
68770,0,2,9,85,212
68777,1,3,8,58,212
68791,1,5,10,46,212
68802,0,2,5,66,710
68805,1,2,5,69,322
68848,1,1,9,81,322
68849,0,2,0,51,212
68890,1,2,5,72,313
68907,0,2,0,16,213
68923,1,3,7,67,322
68925,0,2,0,55,322
68948,1,3,2,70,322
68995,0,2,5,72,322
69034,0,3,0,68,322
69052,1,4,5,53,322
69072,0,2,0,63,322
69090,0,2,8,55,610
69097,0,2,2,18,720
69115,0,2,0,42,322
69145,0,2,0,27,620
69152,0,3,2,32,610
69156,0,5,1,58,710
69160,1,3,5,41,322
69187,1,1,10,36,212
69192,0,2,4,49,322
69237,1,3,3,22,313
69238,0,2,4,38,313
69264,1,4,0,28,720
69281,1,2,10,86,322
69309,1,2,0,49,710
69318,1,2,8,44,313
69326,1,3,1,71,322
69335,0,5,1,62,313
69340,0,2,7,64,322
69342,1,2,6,51,322
69357,1,2,4,54,212
69358,0,2,2,88,212
69361,1,2,6,84,212
69371,1,4,7,83,313
69393,1,2,6,44,520
69405,0,3,8,57,322
69420,1,4,0,68,322
69424,1,4,3,70,322
69442,1,2,8,67,322
69445,1,3,0,58,313
69446,0,3,1,43,212
69499,0,4,0,35,423
69506,1,2,5,71,212
69517,0,3,7,27,610
69544,1,3,3,68,322
69557,0,2,3,66,423
69596,0,3,3,26,322
69603,1,3,3,28,423
69611,1,2,7,57,322
69633,1,4,5,66,720
69638,1,2,7,43,322
69687,1,2,5,39,322
69714,0,3,6,75,800
69734,0,4,8,72,322
69743,0,2,2,51,322
69746,1,3,8,64,322
69749,1,2,6,80,212
69758,1,3,6,66,322
69761,0,3,7,40,313
69773,0,1,7,64,322
69785,1,2,2,38,212
69799,0,2,5,38,620
69808,0,3,5,34,322
69810,1,4,10,41,313
69836,0,2,1,38,322
69857,0,2,5,43,322
69946,0,2,4,45,322
69967,0,1,6,64,620
69991,0,2,5,49,322
69997,1,2,4,71,422
70024,1,3,7,54,322
70025,1,4,5,18,313
70043,0,2,5,52,313
70046,0,3,4,43,322
70048,1,3,6,45,322
70054,0,2,0,67,520
70057,1,2,2,47,322
70073,0,2,1,77,322
70085,1,2,7,76,212
70100,0,4,3,32,423
70111,0,2,5,53,422
70118,0,2,4,65,322
70120,1,1,10,55,322
70122,1,1,6,82,212
70145,0,2,4,61,212
70169,1,1,9,80,322
70196,0,2,3,58,212
70207,1,2,88,65,800
70212,1,4,0,22,423
70225,1,2,6,65,322
70243,1,4,7,76,322
70250,1,2,6,73,212
70293,1,4,1,57,710
70299,0,3,0,32,313
70318,1,2,2,72,5555
70330,1,5,0,36,313
70334,1,4,7,40,720
70339,1,2,5,81,113
70376,0,2,5,22,322
70383,0,3,3,32,322
70419,0,2,7,70,322
70476,1,2,8,58,322
70484,1,4,7,53,313
70504,1,2,9,81,322
70515,1,2,6,76,610
70536,0,3,8,27,422
70542,1,2,0,19,212
70548,0,2,5,47,322
70560,1,2,1,60,212
70562,1,3,5,65,423
70568,0,2,0,75,322
70571,0,3,5,54,212
70572,0,2,6,73,322
70577,1,2,1,40,322
70612,1,3,4,46,322
70615,1,3,0,48,322
70646,0,1,5,60,322
70680,1,3,7,65,800
70713,1,1,10,67,322
70722,0,3,3,37,313
70725,1,2,77,90,423
70748,1,3,6,65,422
70763,1,2,7,47,423
70765,1,3,5,58,322
70779,1,2,6,38,710
70786,0,1,8,23,212
70799,1,3,5,59,322
70809,1,1,7,67,322
70824,1,2,7,90,322
70836,1,3,7,47,322
70851,1,3,2,62,322
70873,1,2,6,49,322
70883,1,1,5,39,322
70884,0,2,0,29,322
70895,1,2,5,37,610
70897,1,3,8,73,212
70909,1,3,5,42,423
70914,1,4,8,58,322
70926,1,4,1,50,710
70952,0,3,8,46,520
70986,1,3,3,31,423
70996,1,3,8,83,212
70999,1,3,5,71,423
71002,1,2,0,48,322
71011,1,3,7,34,322
71032,0,2,4,45,423
71041,1,3,1,46,620
71083,0,5,1,57,610
71086,0,3,7,56,720
71089,0,2,1,55,322
71111,0,2,4,65,322
71126,1,3,0,62,322
71138,0,5,2,40,322
71155,0,2,6,71,322
71179,0,2,7,61,322
71183,1,3,8,72,322
71189,1,3,0,27,313
71196,1,3,88,50,322
71198,1,2,9,30,322
71212,1,3,0,76,212
71215,1,3,4,71,610
71224,1,2,7,67,212
71242,0,1,0,37,322
71243,0,5,5,53,322
71254,0,3,2,36,322
71265,0,1,10,22,322
71269,0,3,1,67,520
71292,1,2,10,62,322
71315,0,2,8,73,322
71360,0,2,4,55,212
71367,0,2,8,83,423
71377,1,2,1,54,423
71379,1,3,4,63,423
71387,1,3,6,54,322
71402,1,3,7,60,720
71405,0,2,5,74,322
71406,0,2,8,46,322
71428,1,4,0,39,423
71434,1,2,8,42,322
71458,1,2,5,43,213
71465,0,3,6,72,322
71473,1,2,3,73,322
71510,0,3,0,37,620
71542,1,3,0,43,710
71581,0,4,0,70,212
71601,1,3,7,45,422
71605,1,3,8,81,322
71611,0,3,1,28,720
71616,1,5,10,75,212
71629,0,2,3,65,322
71668,1,2,8,84,212
71675,0,2,0,42,422
71677,1,3,10,75,322
71683,1,3,9,84,322
71698,1,3,0,73,322
71732,1,3,0,48,422
71744,0,1,8,61,322
71748,0,3,1,57,322
71776,0,2,3,66,322
71779,0,2,3,45,322
71785,0,2,8,84,322
71824,0,3,6,84,322
71836,1,1,7,75,212
71850,1,3,8,90,610
71851,1,5,5,80,313
71859,1,2,5,41,322
71866,0,2,0,46,322
71869,1,5,5,71,322
71886,1,1,7,82,322
71887,0,1,0,72,720
71896,0,1,10,25,322
71902,1,3,7,84,322
71903,1,2,10,79,313
71942,0,1,5,34,322
71945,1,2,5,69,212
71951,0,2,5,49,520
72016,1,4,1,83,422
72021,1,3,0,42,322
72055,0,3,8,55,322
72075,1,2,7,77,610
72077,1,3,5,37,322
72088,0,2,0,55,322
72133,1,3,8,53,720
72149,0,2,9,81,322
72196,0,3,9,64,322
72213,1,2,7,76,322
72217,0,2,2,38,322
72245,1,2,5,71,322
72246,1,3,2,44,322
72261,1,2,10,63,5555
72269,0,3,3,68,423
72271,1,2,3,56,212
72278,1,3,5,75,212
72290,0,2,5,58,212
72306,0,1,3,66,322
72314,0,2,6,58,710
72339,0,5,8,41,322
72342,0,2,0,62,322
72362,1,3,0,42,720
72365,1,2,5,69,322
72384,1,2,7,54,322
72410,0,3,4,66,322
72487,1,2,3,65,322
72497,1,1,5,43,322
72520,1,2,6,30,620
72542,1,2,5,67,322
72588,1,3,8,24,313
72589,1,1,1,15,213
72613,0,2,6,72,313
72622,1,2,6,83,212
72634,1,1,8,86,322
72647,1,1,6,49,322
72663,0,2,4,32,322
72695,1,3,0,57,313
72696,1,2,4,59,212
72729,1,2,0,29,423
72747,1,3,1,21,322
72750,1,2,10,28,423
72753,1,3,6,58,322
72761,1,2,6,58,322
72808,1,3,6,50,322
72834,1,4,0,57,710
72871,1,2,4,64,322
72881,0,3,10,83,423
72925,1,2,5,56,322
72954,1,4,0,74,113
72955,0,1,0,72,620
72977,0,1,0,24,313
73006,1,1,9,90,322
73022,1,3,7,82,422
73046,1,3,3,79,720
73078,0,4,8,38,423
73104,1,3,3,33,322
73114,1,3,0,65,322
73127,1,3,2,29,423
73136,1,4,8,35,610
73147,1,3,4,76,113
73166,0,4,7,49,710
73169,1,2,5,17,322
73171,1,1,7,81,212
73176,1,2,9,88,322
73189,0,2,8,90,322
73197,1,3,2,79,322
73212,0,4,7,52,710
73234,0,2,7,68,313
73244,0,1,0,47,322
73249,1,2,10,80,800
73253,1,2,8,46,422
73268,0,2,5,58,322
73297,1,3,8,66,710
73299,1,2,4,82,113
73301,1,2,2,57,322
73303,1,2,4,55,423
73322,1,2,3,58,322
73342,0,3,9,36,720
73345,1,3,7,49,423
73355,0,3,0,73,610
73357,1,1,0,18,213
73390,0,3,77,43,720
73411,0,2,10,61,322
73419,1,2,7,90,322
73428,1,3,0,30,620
73431,0,2,5,52,610
73489,1,3,8,56,322
73491,0,2,2,78,322
73499,1,2,7,84,212
73504,1,5,0,57,610
73511,0,2,2,81,423
73513,1,2,0,52,322
73519,1,3,7,65,322
73552,1,3,3,28,620
73566,1,2,5,42,610
73597,1,2,7,58,322
73612,1,3,5,41,322
73614,0,2,4,58,322
73634,0,3,5,44,322
73655,1,2,5,48,322
73665,0,2,6,78,322
73675,0,2,2,24,423
73710,0,3,0,42,720
73722,1,3,4,54,322
73745,1,2,5,77,212
73863,0,2,5,49,322
73865,1,4,8,51,610
73870,1,2,1,59,322
73882,1,2,4,78,212
73884,1,2,0,15,213
73904,1,3,5,32,422
73910,0,2,1,37,520
73914,1,1,9,63,322
73926,1,5,6,83,322
73931,1,3,8,25,322
73937,1,2,0,73,313
74040,1,2,7,74,322
74066,1,2,88,57,322
74090,1,1,8,52,322
74092,1,2,1,45,322
74109,1,2,8,70,322
74134,0,2,5,30,423
74148,1,3,7,74,322
74161,0,1,7,46,322
74220,1,2,0,51,322
74234,1,3,8,66,423
74246,1,3,3,34,423
74256,1,4,0,61,322
74260,1,2,1,58,322
74296,1,3,3,62,520
74317,1,4,6,58,322
74321,1,2,4,52,322
74418,1,1,9,75,322
74433,1,3,8,74,212
74440,0,3,6,84,212
74448,1,2,8,78,212
74494,1,2,10,30,710
74501,1,3,2,51,322
74504,1,3,6,90,113
74525,1,1,8,81,212
74533,0,2,5,71,520
74539,1,2,6,69,322
74566,1,2,2,60,322
74581,0,1,5,63,610
74591,0,2,3,55,322
74592,1,2,5,41,322
74601,0,2,8,15,213
74605,0,2,3,72,322
74615,1,2,5,44,5555
74617,0,3,4,63,313
74643,1,3,6,33,610
74684,1,2,7,84,423
74714,1,2,5,69,322
74721,0,1,3,69,322
74743,1,5,2,75,322
74753,0,3,0,27,212
74761,0,2,2,61,610
74771,1,2,8,85,720
74775,0,2,8,48,322
74784,0,2,4,46,212
74803,0,3,1,37,423
74804,1,3,6,45,720
74815,0,2,0,48,710
74819,0,4,0,47,710
74820,1,2,3,56,322
74830,1,3,6,42,313
74905,0,2,0,56,313
74908,1,1,4,48,322
74915,0,2,4,63,322
74928,0,2,6,74,423
74942,1,2,5,61,322
74944,1,2,2,59,322
74949,0,2,5,36,322
74961,0,2,10,73,322
75007,0,2,2,40,322
75009,1,2,6,90,322
75036,0,2,3,43,322
75079,0,3,6,56,423
75091,1,2,5,52,322
75096,0,3,2,43,322
75101,0,3,1,47,322
75123,1,3,5,59,322
75125,0,4,0,73,322
75126,1,2,5,69,322
75144,0,2,0,54,423
75166,0,1,8,53,322
75177,1,2,6,71,212
75191,1,1,10,77,322
75220,0,1,7,24,212
75222,1,2,2,65,322
75240,0,2,3,51,212
75248,0,2,0,46,322
75255,0,2,6,73,322
75264,1,5,0,54,423
75286,0,3,8,23,322
75289,0,2,0,55,322
75305,0,3,0,36,212
75406,1,2,10,65,212
75411,0,4,8,65,322
75413,0,1,10,24,322
75414,0,3,6,67,313
75443,0,3,8,65,720
75451,0,2,3,65,322
75469,0,1,2,39,322
75479,0,3,5,62,322
75483,0,2,6,59,322
75488,0,4,6,67,322
75498,1,5,1,24,610
75499,1,2,9,78,322
75510,0,1,3,36,322
75512,0,3,0,44,322
75530,0,2,4,65,212
75547,1,3,5,59,313
75561,1,3,4,81,113
75598,0,1,7,65,212
75645,0,2,0,58,212
75731,1,2,6,70,212
75744,0,1,8,74,322
75770,1,3,7,74,610
75771,0,2,0,42,322
75802,1,3,3,43,313
75826,1,4,0,54,322
75837,1,1,5,66,212
75868,1,3,6,52,322
75879,1,2,5,68,322
75978,1,2,8,86,212
75994,1,1,9,73,322
75995,0,4,5,84,322
76009,1,2,8,80,212
76012,1,2,9,73,423
76019,0,2,3,45,423
76022,0,2,0,27,322
76030,1,3,8,74,322
76057,1,1,8,76,212
76062,0,3,6,85,423
76077,1,2,4,59,322
76101,1,5,0,52,423
76103,1,2,0,77,423
76105,0,2,3,90,313
76114,1,2,0,80,322
76135,0,2,8,69,322
76139,1,1,10,67,720
76141,0,2,0,68,423
76147,1,3,5,50,423
76159,0,2,7,85,322
76161,0,2,0,49,720
76186,1,2,2,59,322
76200,0,1,0,29,212
76202,1,2,2,29,322
76216,0,3,6,56,322
76228,1,2,5,68,212
76234,0,3,1,64,720
76246,0,3,0,16,213
76268,0,3,0,61,322
76289,1,2,8,68,322
76319,1,3,0,68,313
76376,1,2,5,34,322
76399,0,2,1,55,322
76402,0,2,8,69,322
76409,0,1,0,73,322
76414,1,2,3,38,610
76416,0,2,0,56,322
76425,1,3,0,46,212
76438,1,4,3,74,322
76441,1,2,8,85,422
76485,0,1,2,53,212
76490,1,4,7,68,322
76491,1,2,8,47,322
76499,0,4,1,42,423
76503,1,2,9,88,322
76516,1,2,0,29,212
76521,0,2,5,68,322
76529,1,3,6,69,322
76543,1,2,7,55,322
76558,0,2,0,73,313
76561,0,2,5,27,313
76565,1,2,5,41,322
76589,1,3,6,38,620
76607,0,2,7,56,423
76622,0,3,9,64,322
76637,1,4,2,27,322
76654,0,2,6,53,313
76682,1,2,4,26,212
76687,1,1,8,90,212
76689,1,2,5,36,422
76706,0,3,5,67,800
76796,1,4,5,69,720
76829,0,2,1,40,423
76836,1,2,6,43,422
76850,0,2,0,70,322
76857,0,2,0,67,322
76938,0,2,5,43,710
76939,1,2,7,53,610
76944,1,2,8,86,212
76959,1,2,9,32,322
76964,1,3,4,59,800
76978,1,4,10,52,213
77017,1,2,10,68,212
77061,1,3,0,74,322
77072,1,2,8,50,322
77074,1,3,7,72,610
77094,1,2,6,67,322
77104,1,3,8,41,610
77133,1,2,4,42,322
77142,1,2,4,83,322
77148,1,1,8,67,322
77160,1,2,3,60,212
77183,1,2,8,75,610
77202,0,2,7,56,720
77206,0,1,4,30,322
77208,1,3,7,42,620
77217,0,2,3,52,322
77240,0,1,10,26,322
77270,1,3,4,55,720
77272,1,2,5,64,322
77275,1,3,1,43,313
77295,1,2,0,33,322
77337,0,2,6,72,322
77345,0,2,0,30,322
77348,1,3,1,26,720
77357,0,2,3,63,720
77366,1,3,10,84,610
77377,1,3,7,49,423
77393,0,2,3,64,720
77404,1,2,7,49,322
77406,1,2,0,35,322
77444,0,3,4,82,322
77494,0,4,2,50,610
77508,1,4,0,82,322
77513,0,2,10,39,322
77527,1,2,7,57,610
77531,1,3,0,55,610
77570,0,2,2,68,322
77571,0,2,0,74,322
77575,0,3,0,46,322
77604,1,1,5,33,720
77606,1,2,6,32,322
77644,1,3,5,44,322
77671,0,3,2,19,322
77675,1,3,6,42,322
77677,0,3,0,55,322
77729,0,2,7,61,322
77734,1,4,0,64,322
77745,0,1,5,86,322
77754,0,2,2,73,322
77766,0,3,8,64,322
77809,0,2,7,63,322
77834,0,4,0,68,322
77837,1,3,3,65,322
77853,1,2,6,75,322
77872,0,2,6,73,422
77877,0,3,3,38,423
77895,1,3,6,69,322
77958,0,2,8,80,423
77973,1,4,7,55,423
77975,0,2,0,58,322
77978,1,2,3,52,322
78005,0,3,3,37,423
78023,1,2,1,22,212
78076,0,3,7,56,322
78082,0,3,7,71,322
78103,0,2,7,32,620
78116,1,2,4,75,313
78124,1,2,6,67,322
78134,1,2,5,49,322
78139,0,2,9,43,800
78148,0,2,5,33,322
78154,0,4,3,63,720
78162,0,2,6,70,322
78164,0,2,5,70,322
78172,1,2,3,28,322
78181,1,2,8,64,800
78197,0,3,3,63,322
78214,0,2,8,85,720
78223,1,2,10,83,212
78230,1,3,6,48,423
78235,1,2,2,58,322
78236,1,3,2,77,212
78255,1,2,5,55,322
78269,1,2,7,78,313
78300,0,2,10,40,5555
78317,0,2,0,45,322
78333,0,1,0,19,313
78370,1,3,0,22,322
78405,1,3,8,66,322
78453,1,2,2,22,423
78455,1,4,0,45,422
78483,1,4,3,82,313
78504,0,2,0,45,322
78528,0,3,3,81,423
78535,1,1,2,36,212
78541,0,2,1,27,423
78555,1,1,6,34,322
78589,1,3,2,41,422
78590,0,2,4,27,322
78598,1,3,1,36,313
78618,1,1,8,58,322
78636,1,3,6,57,322
78672,1,2,7,45,322
78710,1,2,9,58,422
78713,0,3,6,35,520
78716,1,2,10,70,212
78722,0,2,3,69,322
78723,1,1,5,60,212
78741,1,4,0,58,710
78760,0,2,8,38,423
78764,1,4,8,66,322
78793,1,3,7,66,322
78833,1,4,5,89,322
78835,0,2,2,32,610
78889,0,3,8,83,212
78910,0,4,0,67,313
78930,0,3,0,81,720
78932,1,2,8,68,322
78941,0,3,7,46,313
78945,0,2,0,42,322
78949,0,1,10,74,322
78952,0,3,2,44,212
78954,1,2,5,77,322
78961,1,1,7,60,322
78967,1,3,7,68,322
78970,1,4,2,32,423
79013,1,1,10,90,212
79018,0,2,0,66,313
79024,0,2,5,48,720
79034,1,2,2,76,322
79039,1,4,0,75,322
79053,1,4,3,59,423
79086,0,3,0,48,610
79088,0,2,4,76,212
79107,0,1,8,41,423
79120,0,4,2,40,720
79203,1,2,6,52,322
79213,1,3,2,45,322
79235,1,3,88,51,322
79237,1,3,8,45,322
79245,1,4,7,27,520
79262,0,2,0,71,322
79280,0,1,2,63,313
79324,1,3,9,67,322
79342,0,2,3,58,720
79353,1,2,7,84,322
79386,1,3,7,23,423
79409,0,3,6,29,322
79423,1,3,4,30,322
79477,0,2,7,57,322
79483,1,2,8,82,322
79492,0,4,3,76,322
79505,1,1,8,30,322
79521,0,3,3,38,322
79525,0,3,2,58,720
79558,0,2,5,56,520
79577,0,2,6,52,322
79585,1,3,7,90,212
79592,1,2,7,49,322
79601,1,4,0,72,610
79605,0,2,2,68,322
79609,0,3,2,47,620
79620,1,3,2,47,322
79621,0,2,5,77,322
79658,1,3,3,30,322
79669,0,3,1,50,212
79675,0,2,5,37,423
79687,1,2,2,30,322
79692,0,3,5,47,720
79710,1,4,7,80,322
79711,1,2,7,84,212
79761,1,1,5,78,212
79793,0,3,3,73,322
79798,1,2,0,38,322
79803,0,3,3,68,322
79815,0,2,5,72,322
79818,0,2,3,65,423
79821,0,5,0,62,322
79827,0,3,9,66,212
79836,0,2,4,66,322
79849,1,4,0,22,423
79865,1,2,4,35,322
79881,1,2,2,44,322
79884,1,3,7,66,322
79900,1,3,9,87,322
79907,0,2,5,30,322
79908,0,3,0,69,800
79918,0,1,2,80,322
79927,1,4,0,48,800
79939,0,2,4,68,212
79940,1,2,7,84,212
79956,1,2,1,25,322
79960,0,3,3,63,322
79980,1,3,1,41,212
79985,1,2,8,30,322
79996,0,2,7,70,610
79997,0,1,8,63,322
80057,1,3,7,84,322
80070,1,2,8,65,322
80104,1,2,7,80,322
80110,1,1,7,54,610
80116,1,3,3,32,322
80118,1,4,6,65,620
80120,0,2,8,75,322
80122,0,2,6,74,322
80188,0,3,4,32,322
80209,1,2,1,42,212
80229,1,1,9,84,212
80231,1,4,0,43,322
80235,1,2,8,83,212
80240,0,3,2,29,423
80264,1,1,4,62,212
80267,1,5,8,90,322
80298,1,2,9,58,213
80302,1,2,8,74,212
80326,1,3,5,62,212
80334,0,1,2,72,720
80352,1,2,8,82,322
80353,0,2,0,56,720
80358,1,2,5,70,322
80366,0,2,0,55,322
80410,1,3,0,19,212
80447,0,2,8,63,212
80448,0,2,1,56,322
80450,1,2,7,68,322
80457,1,2,6,34,322
80477,1,1,9,78,322
80480,0,3,0,64,313
80484,1,3,0,26,322
80500,1,3,10,43,710
80524,0,2,8,70,322
80570,1,2,1,65,322
80576,1,3,1,35,620
80580,1,1,5,67,212
80585,1,2,8,90,212
80588,1,4,0,34,322
80610,0,2,3,68,212
80613,0,3,2,49,322
80633,0,1,7,27,720
80751,1,2,4,33,322
80764,1,3,1,15,213
80784,1,2,4,43,422
80787,0,2,7,71,322
80789,1,2,4,58,322
80820,1,2,5,77,322
80860,1,4,1,60,720
80866,0,3,0,73,322
80869,0,2,6,81,322
80877,1,2,6,52,322
80885,1,2,4,30,322
80891,0,3,6,23,313
80895,1,2,5,60,322
80914,1,4,5,39,322
80925,1,2,0,48,322
80974,1,1,6,65,322
80984,0,3,2,28,322
81010,1,2,4,28,610
81043,1,2,2,68,313
81044,1,1,4,54,212
81057,1,2,3,24,212
81058,0,1,8,19,313
81059,0,3,7,62,322
81076,1,2,0,45,720
81101,1,4,0,42,423
81108,1,3,9,69,212
81123,0,1,4,21,423
81135,1,3,6,52,322
81139,0,2,5,71,322
81172,0,2,5,51,322
81178,0,2,9,82,212
81196,0,4,2,37,313
81207,1,4,7,42,322
81224,1,2,5,75,113
81240,0,3,4,61,322
81263,1,3,4,68,322
81284,1,3,7,66,322
81291,1,5,3,78,322
81304,1,3,4,79,610
81306,1,2,5,53,322
81312,1,3,10,57,720
81314,0,3,3,39,800
81332,0,2,88,52,322
81341,1,2,8,82,212
81350,0,5,8,53,322
81376,1,2,4,59,212
81389,0,1,7,63,5555
81394,1,3,6,41,322
81442,1,2,0,58,322
81455,0,2,3,22,610
81463,1,2,8,73,212
81496,1,2,10,75,322
81505,1,3,6,44,610
81510,0,2,6,50,322
81520,0,3,4,21,313
81534,0,1,10,76,322
81545,0,2,0,74,720
81567,1,3,10,45,423
81570,1,2,8,69,322
81571,1,3,0,47,423
81586,0,1,10,33,620
81632,0,2,5,42,423
81636,0,2,4,68,322
81641,1,5,0,23,423
81642,1,2,5,60,423
81643,1,2,5,32,610
81646,0,1,9,26,322
81666,0,3,5,59,720
81671,1,3,10,19,322
81682,1,2,5,57,322
81683,1,4,0,49,322
81685,1,3,77,54,322
81711,1,3,6,63,610
81724,0,2,7,51,322
81733,1,3,3,18,212
81822,1,4,0,57,720
81865,1,2,6,48,322
81875,0,2,2,29,322
81882,1,4,6,56,422
81901,1,5,0,46,610
81912,0,4,0,37,620
81915,1,3,5,28,610
81929,0,5,9,57,212
81937,1,3,7,75,322
81944,0,2,0,59,322
81973,1,4,5,37,710
82034,0,2,9,43,610
82043,1,2,5,80,322
82053,1,1,2,59,212
82054,1,3,6,66,800
82057,0,2,6,90,322
82066,1,3,7,72,5555
82089,1,4,0,29,322
82095,1,2,3,19,322
82107,1,1,8,73,212
82119,1,3,5,50,322
82152,1,3,5,61,422
82161,0,4,7,75,423
82178,1,4,8,55,322
82183,0,1,7,56,422
82198,0,2,7,67,322
82201,1,3,2,30,800
82217,0,4,7,84,5555
82232,0,2,3,38,322
82243,1,2,6,81,800
82254,0,2,0,55,720
82295,0,2,0,59,212
82316,0,3,3,60,322
82323,0,2,9,35,422
82346,1,1,9,75,322
82349,1,3,0,54,322
82358,1,3,5,62,610
82424,0,2,5,49,322
82426,0,2,3,45,520
82449,1,2,8,87,212
82455,1,2,7,49,322
82463,1,2,6,46,322
82484,1,2,0,46,422
82519,0,2,6,74,322
82520,0,3,2,82,322
82525,1,2,5,51,322
82527,0,2,2,45,720
82545,0,3,2,82,322
82572,1,2,7,70,212
82573,0,3,0,55,322
82588,1,5,2,63,322
82598,0,2,4,49,800
82605,0,2,6,47,322
82619,1,2,5,62,322
82620,0,3,7,63,322
82666,1,3,4,74,322
82715,1,4,0,70,322
82719,1,3,1,31,322
82730,0,2,8,79,322
82732,1,3,4,47,313
82745,1,2,2,77,322
82748,0,2,4,49,322
82773,1,1,7,41,322
82780,0,2,3,33,322
82784,0,2,3,58,322
82796,0,1,8,16,213
82797,1,3,7,17,212
82817,1,3,9,65,610
82823,1,4,0,66,422
82825,1,3,0,69,322
82838,0,1,1,47,322
82844,1,2,9,90,322
82863,1,3,3,69,322
82887,1,1,9,86,212
82905,1,1,6,54,322
82926,1,2,4,59,322
82959,1,4,6,37,423
82960,1,1,5,62,322
83037,1,3,8,32,322
83050,1,2,4,68,322
83068,0,2,7,76,322
83073,0,2,5,48,610
83081,0,2,8,51,322
83122,1,3,0,53,322
83123,1,3,1,49,5555
83135,1,3,6,67,212
83138,1,2,10,54,610
83151,1,1,6,24,423
83166,1,4,0,63,720
83180,0,2,2,32,322
83183,0,2,1,62,322
83194,1,3,6,82,322
83234,1,1,8,81,212
83238,1,3,4,63,322
83258,1,5,5,58,322
83280,0,2,6,54,710
83293,1,4,3,76,422
83297,1,2,8,67,322
83300,1,3,5,73,322
83312,0,2,6,83,322
83341,1,3,1,65,422
83360,0,2,3,42,322
83362,0,2,6,72,322
83384,1,3,1,27,213
83391,0,2,4,52,322
83419,1,3,7,65,322
83423,1,2,77,53,212
83425,1,1,7,55,422
83463,0,2,8,71,322
83474,0,1,6,46,423
83519,0,2,7,74,322
83525,0,1,9,47,212
83557,1,3,5,48,313
83575,0,2,1,60,423
83587,1,2,2,35,610
83599,0,2,5,26,322
83611,0,2,5,73,322
83621,1,3,0,61,423
83643,1,2,3,72,322
83663,1,2,4,43,322
83673,0,2,8,77,322
83693,0,2,5,41,423
83698,0,2,0,35,322
83775,0,3,0,51,322
83796,1,3,5,49,322
83833,1,3,2,35,620
83839,0,2,5,40,313
83881,1,3,8,74,212
83906,0,1,5,23,212
83932,0,2,0,15,213
83941,1,3,0,21,313
83946,1,1,5,84,212
83950,0,3,3,49,322
83961,1,1,10,56,322
83987,1,3,5,66,322
83989,1,3,4,57,322
84001,1,1,10,66,322
